longitude,latitude,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,median_house_age
-122.04,37.31,2476.0,434.0,1217.0,416.0,6.2045,393800.0,<1H OCEAN,29.0 years
-122.04,37.31,3388.0,633.0,1627.0,585.0,5.154,355100.0,<1H OCEAN,24.0 years
-122.04,37.3,1714.0,270.0,778.0,262.0,6.075,417000.0,<1H OCEAN,26.0 years
-122.04,37.3,2366.0,417.0,1076.0,398.0,6.9238,345900.0,<1H OCEAN,25.0 years
-122.03,37.31,2131.0,410.0,1132.0,395.0,5.3508,409100.0,<1H OCEAN,25.0 years
-122.04,37.3,3807.0,600.0,1678.0,600.0,6.6818,411300.0,<1H OCEAN,25.0 years
-122.01,37.3,4044.0,551.0,1699.0,533.0,8.0837,380600.0,<1H OCEAN,25.0 years
-122.01,37.31,6846.0,1078.0,2951.0,1063.0,6.3702,332000.0,<1H OCEAN,23.0 years
-122.0,37.31,3811.0,585.0,1795.0,581.0,7.8383,372700.0,<1H OCEAN,28.0 years
-122.0,37.3,3429.0,524.0,1518.0,520.0,7.218,400700.0,<1H OCEAN,29.0 years
-122.03,37.31,2885.0,859.0,1520.0,784.0,3.375,275700.0,<1H OCEAN,19.0 years
-122.03,37.3,3007.0,554.0,1551.0,616.0,5.8521,326300.0,<1H OCEAN,30.0 years
-122.03,37.3,3583.0,758.0,1792.0,695.0,5.4842,335300.0,<1H OCEAN,22.0 years
-122.02,37.31,2629.0,433.0,1301.0,431.0,6.082999999999998,341400.0,<1H OCEAN,34.0 years
-122.02,37.31,2355.0,384.0,1248.0,378.0,5.9714,332500.0,<1H OCEAN,35.0 years
-122.02,37.3,1983.0,301.0,924.0,297.0,6.7123,354600.0,<1H OCEAN,26.0 years
-122.02,37.3,2134.0,328.0,903.0,322.0,6.359,341900.0,<1H OCEAN,32.0 years
-122.02,37.32,4336.0,754.0,2009.0,734.0,6.3923,348300.0,<1H OCEAN,27.0 years
-122.02,37.31,2563.0,434.0,1230.0,418.0,6.3197,340100.0,<1H OCEAN,33.0 years
-122.03,37.32,5132.0,1059.0,2156.0,982.0,5.6511,404800.0,<1H OCEAN,15.0 years
-122.0,37.32,3450.0,731.0,1915.0,689.0,4.7402,244500.0,<1H OCEAN,34.0 years
-122.01,37.31,1391.0,241.0,700.0,236.0,6.6766,332700.0,<1H OCEAN,26.0 years
-122.01,37.32,3108.0,613.0,1577.0,603.0,4.6613,284000.0,<1H OCEAN,32.0 years
-122.0,37.31,4211.0,918.0,2389.0,861.0,4.7235,242200.0,<1H OCEAN,33.0 years
-122.02,37.33,3823.0,584.0,1689.0,571.0,7.3693,373600.0,<1H OCEAN,25.0 years
-122.03,37.33,4221.0,671.0,1782.0,641.0,7.4863,412300.0,<1H OCEAN,23.0 years
-122.03,37.34,1755.0,410.0,674.0,410.0,5.1602,231200.0,<1H OCEAN,16.0 years
-122.02,37.34,1036.0,151.0,467.0,156.0,6.448,360600.0,<1H OCEAN,30.0 years
-122.0,37.33,4033.0,794.0,1788.0,807.0,5.6932,338700.0,<1H OCEAN,30.0 years
-122.02,37.35,2785.0,418.0,1221.0,422.0,8.1078,365700.0,<1H OCEAN,26.0 years
-122.02,37.35,3219.0,756.0,1479.0,667.0,4.1473,354400.0,<1H OCEAN,22.0 years
-122.02,37.34,1992.0,328.0,980.0,342.0,6.2475,350000.0,<1H OCEAN,26.0 years
-122.02,37.34,2488.0,396.0,1190.0,410.0,5.7881,344700.0,<1H OCEAN,28.0 years
-122.03,37.34,5404.0,906.0,2338.0,883.0,6.0577,451800.0,<1H OCEAN,25.0 years
-122.03,37.35,3095.0,514.0,1251.0,507.0,5.5388,352100.0,<1H OCEAN,25.0 years
-122.01,37.35,2517.0,496.0,1158.0,443.0,5.0785,289500.0,<1H OCEAN,33.0 years
-122.0,37.35,4304.0,851.0,2059.0,835.0,5.1674,333000.0,<1H OCEAN,20.0 years
-122.0,37.34,1716.0,290.0,817.0,301.0,5.9158,343100.0,<1H OCEAN,27.0 years
-122.0,37.34,3344.0,620.0,1604.0,572.0,5.2108,351500.0,<1H OCEAN,31.0 years
-122.01,37.34,3080.0,526.0,1493.0,582.0,6.3052,344200.0,<1H OCEAN,31.0 years
-122.05,37.35,2494.0,375.0,1399.0,382.0,7.3753,388100.0,<1H OCEAN,34.0 years
-122.05,37.34,2515.0,401.0,1079.0,399.0,7.7865,423900.0,<1H OCEAN,34.0 years
-122.05,37.34,1443.0,215.0,627.0,222.0,6.6087,416500.0,<1H OCEAN,31.0 years
-122.06,37.34,3435.0,593.0,1293.0,553.0,6.7578,451400.0,<1H OCEAN,20.0 years
-122.04,37.35,3250.0,485.0,1328.0,473.0,7.4729,431600.0,<1H OCEAN,28.0 years
-122.04,37.34,3081.0,460.0,1260.0,461.0,7.5372,432600.0,<1H OCEAN,28.0 years
-122.03,37.35,1156.0,198.0,455.0,216.0,7.2779,292900.0,<1H OCEAN,16.0 years
-122.04,37.35,1582.0,264.0,696.0,270.0,5.678,370100.0,<1H OCEAN,28.0 years
-122.04,37.34,1994.0,287.0,704.0,283.0,7.7799,447300.0,<1H OCEAN,25.0 years
-122.03,37.34,1165.0,278.0,598.0,287.0,4.0129,342400.0,<1H OCEAN,17.0 years
-122.04,37.34,2590.0,725.0,1795.0,680.0,3.16,225000.0,<1H OCEAN,23.0 years
-122.04,37.34,3694.0,1036.0,2496.0,986.0,3.6991,271500.0,<1H OCEAN,19.0 years
-122.05,37.37,1365.0,256.0,662.0,262.0,5.6533,291400.0,<1H OCEAN,35.0 years
-122.05,37.36,2400.0,419.0,1017.0,384.0,4.1369,316900.0,<1H OCEAN,34.0 years
-122.05,37.36,2621.0,513.0,1063.0,523.0,3.9848,409700.0,<1H OCEAN,27.0 years
-122.06,37.35,1795.0,281.0,872.0,282.0,8.0599,381800.0,<1H OCEAN,31.0 years
-122.06,37.36,2693.0,493.0,1343.0,455.0,6.0777,327500.0,<1H OCEAN,35.0 years
-122.06,37.37,2510.0,578.0,1160.0,581.0,4.9087,322700.0,<1H OCEAN,32.0 years
-122.04,37.37,5135.0,911.0,2351.0,863.0,5.2319,430100.0,<1H OCEAN,23.0 years
-122.03,37.36,2490.0,345.0,948.0,361.0,6.4913,411900.0,<1H OCEAN,28.0 years
-122.04,37.35,2016.0,313.0,767.0,310.0,6.8370000000000015,383000.0,<1H OCEAN,20.0 years
-122.05,37.36,1733.0,255.0,679.0,278.0,7.5337,406800.0,<1H OCEAN,29.0 years
-122.04,37.36,3298.0,460.0,1241.0,472.0,6.8753,403000.0,<1H OCEAN,26.0 years
-122.05,37.37,3885.0,661.0,1537.0,606.0,6.6085,344700.0,<1H OCEAN,27.0 years
-122.03,37.36,2697.0,803.0,1369.0,723.0,4.4699,367400.0,<1H OCEAN,16.0 years
-122.02,37.35,2975.0,608.0,1465.0,577.0,5.8779,362200.0,<1H OCEAN,17.0 years
-122.02,37.35,1221.0,255.0,507.0,271.0,5.3679,228400.0,<1H OCEAN,18.0 years
-122.03,37.35,3811.0,1227.0,1930.0,1153.0,3.5154,311400.0,<1H OCEAN,19.0 years
-122.03,37.37,3402.0,1193.0,1479.0,1043.0,3.5861,500001.0,<1H OCEAN,16.0 years
-122.02,37.36,2471.0,677.0,1486.0,689.0,3.9038,243800.0,<1H OCEAN,21.0 years
-122.02,37.36,2074.0,387.0,1273.0,383.0,4.7609,378000.0,<1H OCEAN,25.0 years
-122.01,37.36,1105.0,354.0,499.0,324.0,4.2061,253600.0,<1H OCEAN,16.0 years
-122.02,37.36,1709.0,437.0,892.0,408.0,4.9671,335200.0,<1H OCEAN,24.0 years
-122.01,37.36,2796.0,429.0,1267.0,426.0,6.6329,349000.0,<1H OCEAN,25.0 years
-122.01,37.36,2483.0,396.0,1194.0,424.0,7.1273,346300.0,<1H OCEAN,21.0 years
-122.01,37.35,3716.0,916.0,1551.0,759.0,4.5,323600.0,<1H OCEAN,16.0 years
-122.0,37.36,2237.0,433.0,1158.0,426.0,6.7718,368300.0,<1H OCEAN,19.0 years
-122.0,37.36,2070.0,,797.0,275.0,8.6155,411200.0,<1H OCEAN,17.0 years
-122.0,37.36,3534.0,949.0,1880.0,849.0,3.4238,337000.0,<1H OCEAN,25.0 years
-122.0,37.36,6012.0,1737.0,3539.0,1625.0,3.8464,239400.0,<1H OCEAN,17.0 years
-122.03,37.37,2966.0,770.0,1430.0,740.0,3.0047,256000.0,<1H OCEAN,9.0 years
-122.03,37.37,2123.0,425.0,1032.0,435.0,4.6957,284800.0,<1H OCEAN,41.0 years
-122.03,37.37,1269.0,290.0,556.0,266.0,3.8125,325000.0,<1H OCEAN,30.0 years
-122.04,37.37,1125.0,273.0,616.0,258.0,3.6765,252800.0,<1H OCEAN,42.0 years
-122.04,37.37,2757.0,489.0,1201.0,481.0,5.0453,311600.0,<1H OCEAN,33.0 years
-122.04,37.38,2850.0,550.0,1518.0,514.0,4.2028,273600.0,<1H OCEAN,38.0 years
-122.03,37.38,2667.0,798.0,1433.0,727.0,3.8732,252400.0,<1H OCEAN,21.0 years
-122.02,37.38,1261.0,317.0,836.0,333.0,4.0911,224600.0,<1H OCEAN,43.0 years
-122.01,37.38,726.0,204.0,538.0,203.0,4.505,230400.0,<1H OCEAN,32.0 years
-122.02,37.37,5686.0,1489.0,3250.0,1329.0,4.2782,327700.0,<1H OCEAN,8.0 years
-122.01,37.37,2559.0,694.0,1309.0,668.0,4.1847,167300.0,<1H OCEAN,11.0 years
-122.01,37.37,2213.0,360.0,1066.0,390.0,7.2165,360900.0,<1H OCEAN,25.0 years
-122.0,37.37,1434.0,372.0,804.0,361.0,3.7045,178100.0,<1H OCEAN,16.0 years
-122.03,37.39,3280.0,933.0,1842.0,795.0,4.4107,232700.0,<1H OCEAN,22.0 years
-122.02,37.38,1889.0,487.0,1321.0,508.0,3.2574,254400.0,<1H OCEAN,32.0 years
-122.01,37.39,2500.0,962.0,2374.0,879.0,3.5586,222200.0,<1H OCEAN,26.0 years
-122.01,37.39,1976.0,361.0,1348.0,371.0,5.6447,252600.0,<1H OCEAN,36.0 years
-122.0,37.39,1236.0,229.0,880.0,247.0,5.791,239400.0,<1H OCEAN,36.0 years
-122.03,37.39,2600.0,650.0,1994.0,650.0,4.0223,250200.0,<1H OCEAN,34.0 years
-122.02,37.4,2348.0,531.0,1475.0,498.0,4.35,261000.0,<1H OCEAN,35.0 years
-122.01,37.39,3015.0,829.0,1769.0,807.0,4.0068,249500.0,<1H OCEAN,16.0 years
-122.02,37.39,2297.0,497.0,1428.0,497.0,4.7431,239700.0,<1H OCEAN,35.0 years
-122.04,37.39,8745.0,2211.0,3959.0,2019.0,4.7685,280100.0,<1H OCEAN,5.0 years
-122.05,37.38,3200.0,907.0,2029.0,866.0,3.5649,450000.0,<1H OCEAN,23.0 years
-122.05,37.38,2424.0,501.0,1367.0,507.0,4.072,364200.0,<1H OCEAN,24.0 years
-122.05,37.38,1875.0,340.0,816.0,350.0,5.4351,336500.0,<1H OCEAN,29.0 years
-122.06,37.38,4293.0,1272.0,2389.0,1210.0,4.2719,270800.0,NEAR BAY,20.0 years
-122.05,37.37,2687.0,768.0,1362.0,725.0,3.4028,324200.0,<1H OCEAN,27.0 years
-122.05,37.39,347.0,82.0,148.0,77.0,4.4531,350000.0,<1H OCEAN,25.0 years
-122.06,37.4,12855.0,3226.0,7273.0,3052.0,4.3351,267400.0,NEAR BAY,21.0 years
-122.06,37.39,18.0,4.0,8.0,4.0,3.75,375000.0,NEAR BAY,26.0 years
-122.06,37.39,1236.0,290.0,413.0,274.0,3.6875,40000.0,NEAR BAY,22.0 years
-122.06,37.38,3401.0,768.0,1497.0,747.0,4.2188,500001.0,NEAR BAY,20.0 years
-122.06,37.38,1798.0,399.0,837.0,410.0,5.6999,470000.0,NEAR BAY,21.0 years
-122.06,37.37,3058.0,661.0,1377.0,675.0,6.1299,500001.0,<1H OCEAN,18.0 years
-122.06,37.38,2976.0,766.0,1227.0,634.0,4.8625,262500.0,NEAR BAY,20.0 years
-122.07,37.39,1465.0,342.0,646.0,345.0,4.712,289300.0,NEAR BAY,19.0 years
-122.08,37.4,806.0,158.0,373.0,156.0,5.9291,284600.0,NEAR BAY,23.0 years
-122.07,37.4,3352.0,813.0,1440.0,729.0,3.7359,262500.0,NEAR BAY,16.0 years
-122.07,37.41,1184.0,225.0,815.0,218.0,5.7657,322300.0,NEAR BAY,26.0 years
-122.07,37.4,2940.0,910.0,943.0,711.0,4.359,192200.0,NEAR BAY,15.0 years
-122.08,37.4,3565.0,858.0,1639.0,744.0,4.1544,277000.0,NEAR BAY,19.0 years
-122.08,37.4,1750.0,341.0,999.0,319.0,5.806,308700.0,NEAR BAY,25.0 years
-122.08,37.41,1896.0,456.0,1069.0,436.0,4.6875,288900.0,NEAR BAY,20.0 years
-122.09,37.4,1575.0,379.0,1036.0,382.0,5.1408,264700.0,NEAR BAY,36.0 years
-122.1,37.41,6277.0,1274.0,3025.0,1211.0,5.4721,343300.0,NEAR BAY,33.0 years
-122.09,37.41,1480.0,414.0,856.0,445.0,2.8203,284100.0,NEAR BAY,8.0 years
-122.09,37.41,753.0,193.0,421.0,153.0,4.2463,266700.0,NEAR BAY,14.0 years
-122.09,37.41,1476.0,473.0,838.0,415.0,3.575,274000.0,NEAR BAY,18.0 years
-122.09,37.4,1489.0,436.0,662.0,470.0,3.5179,197200.0,NEAR BAY,22.0 years
-122.09,37.4,748.0,184.0,412.0,180.0,3.4375,290600.0,NEAR BAY,17.0 years
-122.09,37.42,4874.0,1251.0,2699.0,1163.0,3.8003,229800.0,NEAR BAY,23.0 years
-122.11,37.41,5110.0,1599.0,2764.0,1482.0,3.4198,351900.0,NEAR BAY,27.0 years
-122.09,37.4,3218.0,1021.0,2087.0,964.0,3.2875,182700.0,NEAR BAY,26.0 years
-122.1,37.4,3410.0,1156.0,2314.0,1086.0,3.4868,165600.0,NEAR BAY,27.0 years
-122.1,37.4,1755.0,508.0,1374.0,506.0,4.3077,293500.0,NEAR BAY,23.0 years
-122.1,37.4,1085.0,288.0,1009.0,305.0,3.9091,276000.0,NEAR BAY,19.0 years
-122.11,37.4,1994.0,489.0,1173.0,472.0,4.1875,266400.0,NEAR BAY,16.0 years
-122.11,37.4,255.0,63.0,138.0,74.0,4.6591,175000.0,NEAR BAY,15.0 years
-122.1,37.4,514.0,210.0,367.0,206.0,3.1736,181300.0,NEAR BAY,23.0 years
-122.08,37.4,766.0,203.0,448.0,196.0,2.5208,316700.0,NEAR BAY,52.0 years
-122.09,37.39,2065.0,535.0,1029.0,500.0,3.7318,327700.0,NEAR BAY,43.0 years
-122.09,37.39,1722.0,490.0,1057.0,517.0,3.725,261300.0,NEAR BAY,30.0 years
-122.09,37.4,3983.0,1126.0,2645.0,1072.0,3.6742,275000.0,NEAR BAY,24.0 years
-122.08,37.39,1498.0,430.0,848.0,400.0,2.8438,307100.0,NEAR BAY,44.0 years
-122.08,37.39,1115.0,248.0,543.0,248.0,3.2083,334300.0,NEAR BAY,46.0 years
-122.08,37.39,2292.0,,1050.0,584.0,4.8036,340000.0,NEAR BAY,4.0 years
-122.07,37.39,1695.0,480.0,932.0,447.0,3.5045,352500.0,NEAR BAY,30.0 years
-122.07,37.39,1169.0,239.0,589.0,249.0,5.0131,330300.0,NEAR BAY,37.0 years
-122.07,37.38,1272.0,306.0,562.0,284.0,4.5644,280200.0,NEAR BAY,26.0 years
-122.08,37.39,2210.0,483.0,1023.0,450.0,4.5833,342400.0,NEAR BAY,39.0 years
-122.1,37.39,1117.0,304.0,591.0,302.0,3.5909,353100.0,NEAR BAY,31.0 years
-122.1,37.39,1860.0,367.0,794.0,366.0,5.0871,354500.0,NEAR BAY,36.0 years
-122.09,37.39,1508.0,483.0,774.0,443.0,2.7279,365600.0,NEAR BAY,34.0 years
-122.09,37.39,1035.0,196.0,475.0,205.0,5.5385,359000.0,NEAR BAY,36.0 years
-122.09,37.38,1959.0,342.0,849.0,357.0,6.2884,414700.0,NEAR BAY,34.0 years
-122.09,37.38,2587.0,416.0,1055.0,410.0,6.1995,407200.0,NEAR BAY,36.0 years
-122.08,37.38,2771.0,659.0,1496.0,581.0,3.4042,353600.0,NEAR BAY,33.0 years
-122.08,37.38,857.0,156.0,448.0,168.0,5.0086,366700.0,NEAR BAY,36.0 years
-122.08,37.38,1199.0,198.0,485.0,199.0,5.0796,373400.0,NEAR BAY,36.0 years
-122.08,37.38,782.0,130.0,348.0,128.0,6.8279999999999985,383900.0,NEAR BAY,36.0 years
-122.08,37.37,1229.0,,707.0,194.0,7.1108,465000.0,NEAR BAY,29.0 years
-122.09,37.37,1269.0,186.0,464.0,182.0,6.8374,500001.0,NEAR BAY,27.0 years
-122.09,37.37,2165.0,355.0,776.0,339.0,5.2971,442100.0,NEAR BAY,34.0 years
-122.08,37.38,830.0,228.0,368.0,174.0,3.3917,342900.0,NEAR BAY,25.0 years
-122.07,37.37,3770.0,727.0,1657.0,762.0,4.8021,457500.0,NEAR BAY,22.0 years
-122.07,37.37,2937.0,407.0,1097.0,407.0,7.9813,473500.0,NEAR BAY,30.0 years
-122.07,37.36,3244.0,426.0,1158.0,415.0,7.5,500001.0,<1H OCEAN,21.0 years
-122.06,37.36,1747.0,250.0,662.0,257.0,6.8268,500001.0,<1H OCEAN,34.0 years
-122.07,37.36,4612.0,608.0,1686.0,567.0,10.0346,500001.0,<1H OCEAN,28.0 years
-122.08,37.36,2717.0,376.0,1001.0,381.0,9.281,500001.0,NEAR BAY,31.0 years
-122.09,37.36,1550.0,238.0,805.0,250.0,5.0222,500001.0,NEAR BAY,37.0 years
-122.09,37.36,2269.0,325.0,930.0,321.0,7.5274,500001.0,NEAR BAY,37.0 years
-122.08,37.36,2181.0,284.0,728.0,238.0,8.2266,500001.0,NEAR BAY,28.0 years
-122.06,37.35,2040.0,294.0,787.0,278.0,8.758,500001.0,<1H OCEAN,30.0 years
-122.07,37.34,1208.0,198.0,495.0,216.0,5.4659,500001.0,<1H OCEAN,33.0 years
-122.07,37.34,1172.0,184.0,512.0,175.0,7.3561,500001.0,<1H OCEAN,35.0 years
-122.07,37.35,1447.0,205.0,619.0,206.0,9.8144,500001.0,<1H OCEAN,35.0 years
-122.07,37.35,1579.0,210.0,570.0,196.0,8.5888,500001.0,<1H OCEAN,35.0 years
-122.08,37.35,1347.0,207.0,548.0,189.0,7.7068,500001.0,NEAR BAY,35.0 years
-122.07,37.34,1851.0,238.0,631.0,236.0,10.1007,500001.0,<1H OCEAN,30.0 years
-122.08,37.34,2597.0,335.0,922.0,338.0,10.5142,500001.0,<1H OCEAN,23.0 years
-122.08,37.34,1643.0,216.0,594.0,205.0,12.367,500001.0,<1H OCEAN,28.0 years
-122.08,37.35,2398.0,317.0,832.0,314.0,10.3591,500001.0,NEAR BAY,33.0 years
-122.1,37.38,4167.0,612.0,1577.0,597.0,7.5655,500001.0,NEAR BAY,37.0 years
-122.1,37.37,2511.0,354.0,945.0,348.0,8.3924,500001.0,NEAR BAY,37.0 years
-122.1,37.37,2224.0,354.0,929.0,345.0,8.1064,500001.0,NEAR BAY,40.0 years
-122.11,37.37,1477.0,195.0,520.0,187.0,10.3329,500001.0,NEAR BAY,22.0 years
-122.11,37.38,3598.0,500.0,1296.0,533.0,7.8177,500001.0,NEAR BAY,36.0 years
-122.11,37.38,3638.0,719.0,1329.0,650.0,5.0804,500001.0,NEAR BAY,22.0 years
-122.11,37.37,1068.0,190.0,410.0,171.0,7.2045,500001.0,NEAR BAY,49.0 years
-122.12,37.37,1617.0,231.0,555.0,222.0,8.9021,500001.0,NEAR BAY,18.0 years
-122.11,37.4,2836.0,490.0,1138.0,481.0,4.9519,500001.0,NEAR BAY,31.0 years
-122.11,37.39,1660.0,261.0,655.0,249.0,6.3967,500001.0,NEAR BAY,36.0 years
-122.1,37.39,2471.0,349.0,881.0,342.0,7.6229,500001.0,NEAR BAY,35.0 years
-122.12,37.4,2356.0,405.0,921.0,358.0,7.0245,500001.0,NEAR BAY,31.0 years
-122.12,37.39,3561.0,497.0,1336.0,501.0,8.9172,500001.0,NEAR BAY,34.0 years
-122.12,37.38,1443.0,218.0,504.0,200.0,8.4709,500001.0,NEAR BAY,34.0 years
-122.12,37.4,3514.0,473.0,1583.0,480.0,10.3894,500001.0,NEAR BAY,32.0 years
-122.13,37.4,6027.0,1195.0,2687.0,1171.0,5.1335,461200.0,NEAR BAY,29.0 years
-122.13,37.41,4787.0,900.0,2039.0,890.0,5.4063,440900.0,NEAR BAY,36.0 years
-122.14,37.41,2419.0,426.0,949.0,433.0,6.4588,437100.0,NEAR BAY,35.0 years
-122.14,37.42,206.0,44.0,134.0,51.0,4.15,265000.0,NEAR BAY,46.0 years
-122.13,37.42,3982.0,1045.0,2251.0,995.0,3.5364,314100.0,NEAR BAY,36.0 years
-122.12,37.41,2892.0,617.0,1250.0,581.0,5.3727,360900.0,NEAR BAY,33.0 years
-122.11,37.43,3584.0,535.0,1405.0,538.0,7.3023,451300.0,NEAR BAY,35.0 years
-122.11,37.43,3905.0,565.0,1562.0,553.0,7.313,463700.0,NEAR BAY,35.0 years
-122.11,37.42,3058.0,595.0,1267.0,540.0,6.4949,417800.0,NEAR BAY,32.0 years
-122.11,37.41,2712.0,428.0,1084.0,425.0,7.1382,443800.0,NEAR BAY,35.0 years
-122.11,37.41,1641.0,284.0,659.0,282.0,6.0884,432900.0,NEAR BAY,33.0 years
-122.12,37.42,2445.0,533.0,1187.0,519.0,5.2803,362100.0,NEAR BAY,35.0 years
-122.12,37.42,2607.0,551.0,1165.0,523.0,5.1524,373100.0,NEAR BAY,36.0 years
-122.13,37.43,3454.0,648.0,1498.0,647.0,5.2114,438400.0,NEAR BAY,40.0 years
-122.13,37.43,4398.0,878.0,1799.0,792.0,4.7375,431900.0,NEAR BAY,32.0 years
-122.12,37.43,3212.0,553.0,1455.0,574.0,6.46,425500.0,NEAR BAY,36.0 years
-122.12,37.44,2974.0,623.0,1435.0,588.0,5.485,406300.0,NEAR BAY,33.0 years
-122.13,37.44,2390.0,462.0,1146.0,468.0,6.3111,397400.0,NEAR BAY,42.0 years
-122.12,37.44,1509.0,303.0,748.0,268.0,4.875,373400.0,NEAR BAY,33.0 years
-122.11,37.44,2016.0,349.0,1023.0,376.0,5.6413,376600.0,NEAR BAY,35.0 years
-122.12,37.43,3262.0,668.0,1411.0,626.0,5.316,398100.0,NEAR BAY,33.0 years
-122.13,37.45,2295.0,332.0,933.0,332.0,6.7257,500001.0,NEAR BAY,37.0 years
-122.13,37.45,1287.0,197.0,510.0,206.0,7.9029,500001.0,NEAR BAY,37.0 years
-122.13,37.45,3233.0,540.0,1251.0,506.0,6.6354,500001.0,NEAR BAY,41.0 years
-122.13,37.44,3004.0,440.0,1088.0,427.0,9.1508,500001.0,NEAR BAY,43.0 years
-122.13,37.44,2835.0,447.0,1148.0,446.0,5.9277,446600.0,NEAR BAY,38.0 years
-122.15,37.46,906.0,109.0,353.0,112.0,10.3942,500001.0,NEAR BAY,39.0 years
-122.16,37.45,1135.0,219.0,441.0,200.0,7.5418,492000.0,NEAR BAY,52.0 years
-122.15,37.46,1803.0,257.0,683.0,259.0,10.9508,500001.0,NEAR BAY,52.0 years
-122.14,37.45,3841.0,537.0,1391.0,540.0,7.8647,500001.0,NEAR BAY,52.0 years
-122.15,37.45,2117.0,353.0,734.0,328.0,6.767,500001.0,NEAR BAY,52.0 years
-122.14,37.45,2074.0,297.0,700.0,279.0,8.7051,500001.0,NEAR BAY,48.0 years
-122.15,37.45,568.0,91.0,219.0,75.0,6.1575,500001.0,NEAR BAY,52.0 years
-122.16,37.45,4234.0,,1808.0,1093.0,4.2297,425000.0,NEAR BAY,47.0 years
-122.16,37.45,2207.0,810.0,1304.0,775.0,2.1406,402500.0,NEAR BAY,19.0 years
-122.16,37.45,2926.0,874.0,1363.0,815.0,4.5987,356000.0,NEAR BAY,37.0 years
-122.16,37.44,2199.0,529.0,1193.0,532.0,4.2972,405900.0,NEAR BAY,34.0 years
-122.15,37.44,2063.0,320.0,774.0,309.0,7.2543,500001.0,NEAR BAY,52.0 years
-122.15,37.44,1400.0,217.0,522.0,227.0,4.9861,500001.0,NEAR BAY,52.0 years
-122.15,37.44,1945.0,293.0,708.0,275.0,6.1655,500001.0,NEAR BAY,52.0 years
-122.14,37.44,3117.0,468.0,1114.0,421.0,6.6756,500001.0,NEAR BAY,52.0 years
-122.14,37.43,1944.0,308.0,696.0,293.0,8.2664,500001.0,NEAR BAY,52.0 years
-122.14,37.43,1327.0,190.0,467.0,189.0,12.5902,500001.0,NEAR BAY,52.0 years
-122.14,37.43,1383.0,227.0,551.0,249.0,6.5829,500001.0,NEAR BAY,52.0 years
-122.15,37.43,2600.0,490.0,1149.0,465.0,5.0203,476300.0,NEAR BAY,47.0 years
-122.15,37.42,3558.0,839.0,1779.0,832.0,3.9243,404800.0,NEAR BAY,44.0 years
-122.14,37.43,2060.0,563.0,1144.0,600.0,4.0686,378600.0,NEAR BAY,18.0 years
-122.15,37.43,11709.0,,7604.0,3589.0,1.9045,375000.0,NEAR BAY,20.0 years
-122.16,37.42,4448.0,610.0,2571.0,581.0,11.0492,500001.0,NEAR OCEAN,34.0 years
-122.15,37.41,2577.0,360.0,979.0,364.0,10.476,500001.0,NEAR BAY,15.0 years
-122.17,37.43,3924.0,1142.0,7174.0,950.0,4.0972,387500.0,NEAR OCEAN,24.0 years
-122.15,37.41,473.0,103.0,359.0,87.0,7.0309,475000.0,NEAR BAY,29.0 years
-122.18,37.41,1034.0,117.0,323.0,117.0,10.7237,500001.0,NEAR OCEAN,21.0 years
-122.13,37.39,3385.0,427.0,1248.0,409.0,12.0372,500001.0,NEAR BAY,27.0 years
-122.12,37.37,1446.0,181.0,549.0,190.0,10.7355,500001.0,NEAR BAY,37.0 years
-122.11,37.36,1575.0,183.0,511.0,180.0,13.1867,500001.0,NEAR BAY,34.0 years
-122.13,37.37,2139.0,260.0,742.0,242.0,11.806,500001.0,NEAR BAY,30.0 years
-122.14,37.38,2859.0,343.0,951.0,336.0,10.4277,500001.0,NEAR BAY,26.0 years
-122.1,37.36,1433.0,199.0,498.0,201.0,9.3586,500001.0,NEAR BAY,32.0 years
-122.1,37.36,2063.0,266.0,676.0,252.0,8.5294,500001.0,NEAR BAY,35.0 years
-122.09,37.35,1795.0,285.0,791.0,261.0,7.5794,500001.0,NEAR BAY,37.0 years
-122.09,37.35,1502.0,186.0,501.0,180.0,10.0259,500001.0,NEAR BAY,30.0 years
-122.14,37.36,11294.0,1377.0,3840.0,1367.0,12.1387,500001.0,NEAR BAY,23.0 years
-122.15,37.35,3814.0,485.0,1344.0,464.0,12.9792,500001.0,NEAR BAY,23.0 years
-122.11,37.31,189.0,26.0,84.0,29.0,13.8093,500001.0,<1H OCEAN,7.0 years
-122.12,37.29,436.0,70.0,212.0,75.0,8.6196,500001.0,<1H OCEAN,11.0 years
-122.12,37.28,349.0,64.0,149.0,56.0,5.8691,360000.0,<1H OCEAN,21.0 years
-122.08,37.24,427.0,63.0,182.0,70.0,11.3283,500001.0,<1H OCEAN,21.0 years
-122.01,37.18,3852.0,652.0,1534.0,567.0,5.8596,318700.0,<1H OCEAN,37.0 years
-121.98,37.16,2533.0,433.0,957.0,398.0,5.3468,279900.0,<1H OCEAN,42.0 years
-121.9,37.16,1529.0,311.0,570.0,250.0,5.2366,293300.0,<1H OCEAN,43.0 years
-121.93,37.13,1150.0,203.0,511.0,179.0,5.7415,398500.0,<1H OCEAN,37.0 years
-121.88,37.24,4420.0,996.0,2981.0,975.0,3.506,226400.0,<1H OCEAN,24.0 years
-121.9,37.24,7521.0,1364.0,3970.0,1318.0,4.4004,255800.0,<1H OCEAN,24.0 years
